file,change_type,line_number,content,conflict
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,155,".github/workflows/sync.yml,REMOVAL,147,""          git config user.email """"github-actions[bot]@users.noreply.github.com"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,156,".github/workflows/sync.yml,REMOVAL,148,""          git config user.name  """"github-actions[bot]"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,157,".github/workflows/sync.yml,REMOVAL,149,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,158,".github/workflows/sync.yml,REMOVAL,150,          # Create a sync branch from the target branch,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,159,".github/workflows/sync.yml,REMOVAL,151,""          SYNC_BRANCH=""""sync/${FROM}-to-${TO}-PR-${PR}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,160,".github/workflows/sync.yml,REMOVAL,152,          git checkout ${TO},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,161,".github/workflows/sync.yml,REMOVAL,153,          git checkout -b ${SYNC_BRANCH},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,162,".github/workflows/sync.yml,REMOVAL,154,          git push origin ${SYNC_BRANCH},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,163,".github/workflows/sync.yml,REMOVAL,155,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,164,".github/workflows/sync.yml,REMOVAL,156,          # Build reviewer mentions for PR body,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,165,".github/workflows/sync.yml,ADDITION,210,          # Build @mention string,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,166,".github/workflows/sync.yml,REMOVAL,161,""            if [ -n """"$USER"""" ]; then"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,167,".github/workflows/sync.yml,REMOVAL,162,""              MENTIONS=""""${MENTIONS} @${USER}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,168,".github/workflows/sync.yml,REMOVAL,163,            fi,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,169,".github/workflows/sync.yml,ADDITION,215,""            [ -n """"$USER"""" ] && MENTIONS=""""${MENTIONS} @${USER}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,170,".github/workflows/sync.yml,REMOVAL,166,          # Create PR with conflict details,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,171,".github/workflows/sync.yml,REMOVAL,167,          gh pr create \,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,172,".github/workflows/sync.yml,ADDITION,218,          # Build conflicting files list from CSV,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,173,".github/workflows/sync.yml,ADDITION,219,          CONFLICT_FILES=$(cat diff_summary.csv \,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,174,".github/workflows/sync.yml,ADDITION,220,""            | awk -F',' 'NR>1 {print $1}' \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,175,".github/workflows/sync.yml,ADDITION,221,            | sort -u \,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,176,".github/workflows/sync.yml,ADDITION,222,            | sed 's/^/- /'),false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,177,".github/workflows/sync.yml,ADDITION,223,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,178,".github/workflows/sync.yml,ADDITION,224,          # Check if a PR already exists between these two branches,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,179,".github/workflows/sync.yml,ADDITION,225,          EXISTING_PR=$(gh pr list \,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,180,".github/workflows/sync.yml,REMOVAL,169,""            --head """"${SYNC_BRANCH}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,181,".github/workflows/sync.yml,REMOVAL,170,""            --title """"⚠️ CONFLICT: ${FROM} → ${TO} (PR #${PR}) — Manual review required"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,182,".github/workflows/sync.yml,REMOVAL,171,""            --body """"## ⚠️ Conflict Detected: \`${FROM}\` → \`${TO}\`"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,183,".github/workflows/sync.yml,ADDITION,227,""            --head """"${FROM}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,184,".github/workflows/sync.yml,ADDITION,228,            --state open \,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,185,".github/workflows/sync.yml,ADDITION,229,            --json number \,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,186,".github/workflows/sync.yml,ADDITION,230,""            --jq '.[0].number' 2>/dev/null || echo """""""")"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,187,".github/workflows/sync.yml,ADDITION,231,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,188,".github/workflows/sync.yml,ADDITION,232,""          if [ -n """"${EXISTING_PR}"""" ]; then"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,189,".github/workflows/sync.yml,ADDITION,233,""            echo """"ℹ️ Conflict PR already exists: #${EXISTING_PR} — skipping creation"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,190,".github/workflows/sync.yml,ADDITION,234,          else,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,191,".github/workflows/sync.yml,ADDITION,235,            gh pr create \,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,192,".github/workflows/sync.yml,ADDITION,236,""              --base """"${TO}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,193,".github/workflows/sync.yml,ADDITION,237,""              --head """"${FROM}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,194,".github/workflows/sync.yml,ADDITION,238,""              --title """"⚠️ CONFLICT: ${FROM} → ${TO} (PR #${PR})"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,195,".github/workflows/sync.yml,ADDITION,239,""              --body """"## ⚠️ Conflict Detected: \`${FROM}\` → \`${TO}\`"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,196,".github/workflows/sync.yml,REMOVAL,173,          **Source PR:** #${PR},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,197,".github/workflows/sync.yml,ADDITION,241,          **Triggered by:** PR #${PR},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,198,".github/workflows/sync.yml,REMOVAL,179,          GitHub Actions attempted to merge \`${FROM}\` into \`${TO}\` but detected conflicts.,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,199,".github/workflows/sync.yml,REMOVAL,180,          The merge was aborted. No changes have been made to \`${TO}\`.,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,200,".github/workflows/sync.yml,ADDITION,247,          GitHub Actions detected conflicts when trying to merge \`${FROM}\` into \`${TO}\`.,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,201,".github/workflows/sync.yml,ADDITION,248,          No changes were made to \`${TO}\`.,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,202,".github/workflows/sync.yml,ADDITION,249,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,203,".github/workflows/sync.yml,ADDITION,250,          ## Conflicting files,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,204,".github/workflows/sync.yml,ADDITION,251,          ${CONFLICT_FILES},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,205,".github/workflows/sync.yml,ADDITION,252,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,206,".github/workflows/sync.yml,ADDITION,253,          ---,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,207,".github/workflows/sync.yml,REMOVAL,182,          ## What you need to do,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,208,".github/workflows/sync.yml,ADDITION,255,          ## Steps to resolve,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,209,".github/workflows/sync.yml,REMOVAL,187,          # resolve conflicts in the files shown below,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,210,".github/workflows/sync.yml,ADDITION,260,          # resolve conflicts in the files listed above,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,211,".github/workflows/sync.yml,REMOVAL,189,          git commit,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,212,".github/workflows/sync.yml,ADDITION,262,          git commit -m 'fix: resolve merge conflicts from ${FROM}',false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,213,".github/workflows/sync.yml,REMOVAL,193,          ## Changed files (see diff_summary.csv for full breakdown),false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,214,".github/workflows/sync.yml,REMOVAL,194,""          $(cat diff_summary.csv | awk -F',' 'NR>1 {print $1}' | sort -u | sed 's/^/- /')"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,215,".github/workflows/sync.yml,REMOVAL,195,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,216,".github/workflows/sync.yml,REMOVAL,197,          Reviewers: ${MENTIONS},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,217,".github/workflows/sync.yml,ADDITION,267,          ${MENTIONS},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,218,".github/workflows/sync.yml,REMOVAL,199,""          *This PR was created automatically by Git Sync Automation.*"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,219,".github/workflows/sync.yml,REMOVAL,200,""            --label """"conflict,needs-review"""" 2>/dev/null || \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,220,".github/workflows/sync.yml,REMOVAL,201,          gh pr create \,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,221,".github/workflows/sync.yml,REMOVAL,202,""            --base """"${TO}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,222,".github/workflows/sync.yml,REMOVAL,203,""            --head """"${SYNC_BRANCH}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,223,".github/workflows/sync.yml,REMOVAL,204,""            --title """"⚠️ CONFLICT: ${FROM} → ${TO} (PR #${PR}) — Manual review required"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,224,".github/workflows/sync.yml,REMOVAL,205,""            --body """"Conflict detected. Manual resolution required. Reviewers: ${MENTIONS}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,225,".github/workflows/sync.yml,ADDITION,269,""          *Created automatically by Git Sync Automation.*"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,226,".github/workflows/sync.yml,REMOVAL,207,""          echo """"⚠️ Conflict PR created for ${FROM} → ${TO}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,227,".github/workflows/sync.yml,ADDITION,271,""            echo """"⚠️ Conflict PR raised: ${FROM} → ${TO}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,228,".github/workflows/sync.yml,ADDITION,272,          fi,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,229,".github/workflows/sync.yml,REMOVAL,209,      # ── Step 7: Commit diff_summary.csv to configured csv_branch ─────────────,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,230,".github/workflows/sync.yml,ADDITION,274,      # ── Step 8: Commit diff_summary.csv to csv_branch ────────────────────────,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,231,".github/workflows/sync.yml,ADDITION,275,      # always() ensures this runs even if conflict PR step fails,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,232,".github/workflows/sync.yml,REMOVAL,211,        if: steps.results.outputs.has_changes == 'true',false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,233,".github/workflows/sync.yml,ADDITION,277,        if: always() && steps.results.outputs.has_changes == 'true',false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,234,".github/workflows/sync.yml,REMOVAL,235,      # ── Step 8: Send notifications ────────────────────────────────────────────,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,235,".github/workflows/sync.yml,ADDITION,301,      # ── Step 9: Send notifications via GitHub Issue ───────────────────────────,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,236,".github/workflows/sync.yml,ADDITION,302,      # always() ensures this runs even if earlier steps fail,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,237,".github/workflows/sync.yml,REMOVAL,237,        if: steps.results.outputs.has_changes == 'true',false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,238,".github/workflows/sync.yml,ADDITION,304,        if: always() && steps.results.outputs.has_changes == 'true',false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,239,".github/workflows/sync.yml,REMOVAL,246,""          REPO=""""${{ github.repository }}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,240,".github/workflows/sync.yml,REMOVAL,253,""            if [ -n """"$USER"""" ]; then"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,241,".github/workflows/sync.yml,REMOVAL,254,""              MENTIONS=""""${MENTIONS} @${USER}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,242,".github/workflows/sync.yml,REMOVAL,255,            fi,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,243,".github/workflows/sync.yml,ADDITION,319,""            [ -n """"$USER"""" ] && MENTIONS=""""${MENTIONS} @${USER}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,244,".github/workflows/sync.yml,REMOVAL,258,          # Build notification message based on outcome,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,245,".github/workflows/sync.yml,ADDITION,322,""          # Set title, label and message based on outcome"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,246,".github/workflows/sync.yml,REMOVAL,260,""            MESSAGE=""""✅ **Git Sync Completed**"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,247,".github/workflows/sync.yml,ADDITION,324,""            ISSUE_TITLE=""""✅ Sync: ${FROM} → ${TO} (PR #${PR})"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,248,".github/workflows/sync.yml,ADDITION,325,""            ISSUE_LABEL=""""sync-success"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,249,".github/workflows/sync.yml,ADDITION,326,""            ISSUE_BODY=""""✅ **Git Sync Completed Successfully**"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,250,".github/workflows/sync.yml,ADDITION,327,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,251,".github/workflows/sync.yml,REMOVAL,262,          PR #${PR} — diff summary saved to \`.github/sync-diffs/\`,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,252,".github/workflows/sync.yml,REMOVAL,263,""          Notifying:${MENTIONS}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,253,".github/workflows/sync.yml,ADDITION,329,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,254,".github/workflows/sync.yml,ADDITION,330,          - **PR:** #${PR},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,255,".github/workflows/sync.yml,ADDITION,331,          - **Diff summary:** saved to \`.github/sync-diffs/\`,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,256,".github/workflows/sync.yml,ADDITION,332,          - **Notifying:** ${MENTIONS},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,257,".github/workflows/sync.yml,ADDITION,333,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,258,".github/workflows/sync.yml,ADDITION,334,""          *No action required.*"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,259,".github/workflows/sync.yml,REMOVAL,265,""            MESSAGE=""""⚠️ **Git Sync Conflict Detected**"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,260,".github/workflows/sync.yml,ADDITION,336,""            ISSUE_TITLE=""""⚠️ Conflict: ${FROM} → ${TO} (PR #${PR})"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,261,".github/workflows/sync.yml,ADDITION,337,""            ISSUE_LABEL=""""sync-conflict"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,262,".github/workflows/sync.yml,ADDITION,338,""            ISSUE_BODY=""""⚠️ **Git Sync Conflict Detected**"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,263,".github/workflows/sync.yml,ADDITION,339,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,264,".github/workflows/sync.yml,REMOVAL,267,          A conflict PR has been raised — manual resolution required.,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,265,".github/workflows/sync.yml,REMOVAL,268,""          Notifying:${MENTIONS}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,266,".github/workflows/sync.yml,ADDITION,341,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,267,".github/workflows/sync.yml,ADDITION,342,          - **PR:** #${PR},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,268,".github/workflows/sync.yml,ADDITION,343,          - **Action required:** Resolve conflicts manually and merge the conflict PR,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,269,".github/workflows/sync.yml,ADDITION,344,          - **Diff summary:** saved to \`.github/sync-diffs/\`,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,270,".github/workflows/sync.yml,ADDITION,345,          - **Notifying:** ${MENTIONS},false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,271,".github/workflows/sync.yml,ADDITION,346,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,272,".github/workflows/sync.yml,ADDITION,347,""          *A conflict PR has been raised — please review and resolve.*"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,273,".github/workflows/sync.yml,REMOVAL,271,          # Post notification as a GitHub issue comment or new issue,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,274,".github/workflows/sync.yml,ADDITION,350,          # Get first notify user for assignee,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,275,".github/workflows/sync.yml,ADDITION,351,""          FIRST_USER=$(echo $NOTIFY | tr ',' '\n' | head -1 | tr -d '[:space:]')"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,276,".github/workflows/sync.yml,ADDITION,352,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,277,".github/workflows/sync.yml,REMOVAL,273,""            --title """"$([ """"${CONFLICT}"""" == """"false"""" ] && echo """"✅ Sync: ${FROM} → ${TO} (PR #${PR})"""" || echo """"⚠️ Conflict: ${FROM} → ${TO} (PR #${PR})"""")"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,278,".github/workflows/sync.yml,REMOVAL,274,""            --body """"${MESSAGE}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,279,".github/workflows/sync.yml,REMOVAL,275,""            --label """"$([ """"${CONFLICT}"""" == """"false"""" ] && echo """"sync-success"""" || echo """"sync-conflict"""")"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,280,".github/workflows/sync.yml,REMOVAL,276,""            --assignee """"$(echo $NOTIFY | tr ',' '\n' | head -1 | tr -d '[:space:]')"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,281,".github/workflows/sync.yml,REMOVAL,277,""            2>/dev/null || echo """"Note: Could not create issue — label may not exist yet. Create 'sync-success' and 'sync-conflict' labels in your repo."""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,282,".github/workflows/sync.yml,ADDITION,354,""            --title """"${ISSUE_TITLE}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,283,".github/workflows/sync.yml,ADDITION,355,""            --body """"${ISSUE_BODY}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,284,".github/workflows/sync.yml,ADDITION,356,""            --label """"${ISSUE_LABEL}"""" \"",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,285,".github/workflows/sync.yml,ADDITION,357,""            --assignee """"${FIRST_USER}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,286,".github/workflows/sync.yml,REMOVAL,279,""          echo """"✅ Notifications sent to: ${NOTIFY}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,287,".github/workflows/sync.yml,ADDITION,359,""          echo """"✅ Notification issue created with label: ${ISSUE_LABEL}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,288,".github/workflows/sync.yml,REMOVAL,281,      # ── Step 9: Final summary ─────────────────────────────────────────────────,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,289,".github/workflows/sync.yml,ADDITION,361,      # ── Step 10: Final summary ────────────────────────────────────────────────,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,290,".github/workflows/sync.yml,REMOVAL,302,,false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,291,".github/workflows/sync.yml,ADDITION,387,""            echo """"          sync-success issue created"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,292,".github/workflows/sync.yml,REMOVAL,309,""            echo """"  Result: ⚠️  Conflict detected — PR raised, team notified"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,293,".github/workflows/sync.yml,ADDITION,389,""            echo """"  Result: ⚠️  Conflict detected"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,294,".github/workflows/sync.yml,ADDITION,390,""            echo """"          Conflict PR raised: ${FROM} → ${TO}"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,295,".github/workflows/sync.yml,ADDITION,392,""            echo """"          sync-conflict issue created"""""",false",false
.github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,296,"OrderDao.java,ADDITION,27,""        System.out.println(""""sql created."""")"",false",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,1,"file,change_type,line_number,content,conflict",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,2,".github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,1,""file,change_type,line_number,content,conflict"",true",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,3,".github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,2,"".github/workflows/sync.yml,REMOVAL,4,# CONFIGURATION — set your defaults here,false"",true",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,4,".github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,3,"".github/workflows/sync.yml,REMOVAL,5,# All values can be overridden at runtime via workflow_dispatch inputs,false"",true",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,5,".github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,4,"".github/workflows/sync.yml,REMOVAL,6,# ─────────────────────────────────────────────────────────────────────────────,false"",true",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,6,".github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,5,"".github/workflows/sync.yml,REMOVAL,7,# from_branch   : branch changes come FROM (e.g. master),false"",true",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,7,".github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,6,"".github/workflows/sync.yml,REMOVAL,8,# to_branch     : branch changes go INTO  (e.g. release),false"",true",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,8,".github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,7,"".github/workflows/sync.yml,REMOVAL,9,# csv_branch    : branch where diff_summary.csv is committed (e.g. release),false"",true",false
.github/sync-diffs/PR-13-master-to-mod-release-diff_summary.csv,REMOVAL,9,".github/sync-diffs/PR-11-master-to-mod-release-diff_summary.csv,REMOVAL,8,"".github/workflows/sync.yml,REMOVAL,10,""""# notify_users  : comma-separated GitHub usernames to notify (e.g. user1,user2)"""",false"",true",false
